Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_rtld_local;rtld.c;162;1.198909044265747;0-2;Double bit-flip
library_path;rtld.c;743;0.9210844039916992;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.6631338596343994;0-2;Double bit-flip
library_path;rtld.c;743;0.9201219081878662;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8413577079772949;0-2;Double bit-flip
start_time;rtld.c;217;0.8491582870483398;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.098809003829956;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8065652847290039;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.6587119102478027;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.42403721809387207;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.6819207668304443;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.2752809524536133;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.25187253952026367;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.9650652408599854;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.37905097007751465;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.1047801971435547;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.3826282024383545;0-2;Double bit-flip
library_path;rtld.c;743;0.7189466953277588;0-2;Double bit-flip
version_info;rtld.c;747;0.3458583354949951;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;1.085169792175293;0-2;Double bit-flip
any_debug;rtld.c;2239;0.24273228645324707;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.0386250019073486;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9895608425140381;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.8168654441833496;0-2;Double bit-flip
load_time;rtld.c;216;0.9001412391662598;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.4411814212799072;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.272047758102417;0-2;Double bit-flip
version_info;rtld.c;747;0.6207907199859619;0-2;Double bit-flip
start_time;rtld.c;217;0.590442419052124;0-2;Double bit-flip
any_debug;rtld.c;2239;0.9413266181945801;0-2;Double bit-flip
start_time;rtld.c;217;1.1471400260925293;0-2;Double bit-flip
load_time;rtld.c;216;0.9548511505126953;0-2;Double bit-flip
load_time;rtld.c;216;0.5743865966796875;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.1970765590667725;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.0702242851257324;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7924933433532715;0-2;Double bit-flip
ranges;dl-reloc.c;258;0.8645761013031006;0-2;Double bit-flip
version_info;rtld.c;747;0.4260139465332031;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.34175610542297363;0-2;Double bit-flip
version_info;rtld.c;747;0.4592132568359375;0-2;Double bit-flip
relocate_time;rtld.c;215;0.7758007049560547;0-2;Double bit-flip
_IO_file_jumps_mmap;fileops.c;1562;1.2224230766296387;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;1.0745630264282227;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.7444984912872314;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.2714118957519531;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;1.2366199493408203;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.49536681175231934;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.7460174560546875;0-2;Double bit-flip
version_info;rtld.c;747;0.5643982887268066;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.4555392265319824;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.22409987449646;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5052452087402344;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.24492645263671875;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.4427909851074219;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.6052651405334473;0-2;Double bit-flip
start_time;rtld.c;217;0.5086727142333984;0-2;Double bit-flip
any_debug;rtld.c;2239;0.6081254482269287;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.2401740550994873;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.6188807487487793;0-2;Double bit-flip
any_debug;rtld.c;2239;0.47602248191833496;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.5811028480529785;0-2;Double bit-flip
load_time;rtld.c;216;0.5862929821014404;0-2;Double bit-flip
preload_file;rtld.c;1551;1.1578872203826904;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.0308165550231934;0-2;Double bit-flip
preloadlist;rtld.c;745;0.586871862411499;0-2;Double bit-flip
preloadlist;rtld.c;745;0.9080874919891357;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5498442649841309;0-2;Double bit-flip
preloadlist;rtld.c;745;0.9409499168395996;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0626235008239746;0-2;Double bit-flip
preloadlist;rtld.c;745;0.7770318984985352;0-2;Double bit-flip
any_debug;rtld.c;2239;0.34748363494873047;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.8312337398529053;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.901116132736206;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5321850776672363;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.5231552124023438;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7213602066040039;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.2459733486175537;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.4845247268676758;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;1.0680928230285645;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.7042238712310791;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.1850101947784424;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;1.213538646697998;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5881974697113037;0-2;Double bit-flip
relocate_time;rtld.c;215;0.3054816722869873;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.853827714920044;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.9392929077148438;0-2;Double bit-flip
start_time;rtld.c;217;0.752483606338501;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7977466583251953;0-2;Double bit-flip
load_time;rtld.c;216;0.864288330078125;0-2;Double bit-flip
library_path;rtld.c;743;0.7498300075531006;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.8659393787384033;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5543575286865234;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0069341659545898;0-2;Double bit-flip
ranges;dl-reloc.c;258;0.6552650928497314;0-2;Double bit-flip
load_time;rtld.c;216;0.7643346786499023;0-2;Double bit-flip
preloadlist;rtld.c;745;0.8759593963623047;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.7384936809539795;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.4820888042449951;0-2;Double bit-flip
preloadlist;rtld.c;745;0.4153482913970947;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0049843788146973;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.2606019973754883;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.39015793800354004;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.4781219959259033;0-2;Double bit-flip
library_path;rtld.c;743;0.45776867866516113;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.3930642604827881;0-2;Double bit-flip
version_info;rtld.c;747;0.4664182662963867;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.9875552654266357;0-2;Double bit-flip
relocate_time;rtld.c;215;1.2161176204681396;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6849141120910645;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3208169937133789;0-2;Double bit-flip
relocate_time;rtld.c;215;0.44754648208618164;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.6466124057769775;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.2567410469055176;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.49459409713745117;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.920382022857666;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.8702521324157715;0-2;Double bit-flip
version_info;rtld.c;747;0.417708158493042;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.2141239643096924;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.5698051452636719;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.5576765537261963;0-2;Double bit-flip
start_time;rtld.c;217;0.7870144844055176;0-2;Double bit-flip
preload_file;rtld.c;1551;0.9479024410247803;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.7646374702453613;0-2;Double bit-flip
relocate_time;rtld.c;215;0.4515683650970459;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.3488469123840332;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.38807034492492676;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.42016029357910156;0-2;Double bit-flip
load_time;rtld.c;216;1.2185642719268799;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.29479432106018066;0-2;Double bit-flip
load_time;rtld.c;216;0.9483466148376465;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.1964964866638184;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.4080018997192383;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.0912284851074219;0-2;Double bit-flip
preloadlist;rtld.c;745;0.5359113216400146;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.4499974250793457;0-2;Double bit-flip
library_path;rtld.c;743;0.2749321460723877;0-2;Double bit-flip
audit_list;rtld.c;124;0.9594998359680176;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5413193702697754;0-2;Double bit-flip
preloadlist;rtld.c;745;0.376112699508667;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6965723037719727;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;1.143608808517456;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.518054723739624;0-2;Double bit-flip
start_time;rtld.c;217;1.0856831073760986;0-2;Double bit-flip
preloadlist;rtld.c;745;0.25120019912719727;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.801950216293335;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5685739517211914;0-2;Double bit-flip
start_time;rtld.c;217;0.5973005294799805;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.1143813133239746;0-2;Double bit-flip
library_path;rtld.c;743;0.4077620506286621;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.0698096752166748;0-2;Double bit-flip
start_time;rtld.c;217;1.1135478019714355;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.8366947174072266;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.2277228832244873;0-2;Double bit-flip
library_path;rtld.c;743;0.38504505157470703;0-2;Double bit-flip
any_debug;rtld.c;2239;0.8569667339324951;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.2057108879089355;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.183919906616211;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.035005807876587;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9976427555084229;0-2;Double bit-flip
relocate_time;rtld.c;215;0.8911848068237305;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.0019340515136719;0-2;Double bit-flip
any_debug;rtld.c;2239;0.3818328380584717;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.9385702610015869;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8974072933197021;0-2;Double bit-flip
library_path;rtld.c;743;0.18435978889465332;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.864952802658081;0-2;Double bit-flip
version_info;rtld.c;747;0.5567071437835693;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.546856164932251;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7973299026489258;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.25787782669067383;0-2;Double bit-flip
library_path;rtld.c;743;0.49622082710266113;0-2;Double bit-flip
relocate_time;rtld.c;215;1.076012134552002;0-2;Double bit-flip
_dl_argv;rtld.c;86;0.48694944381713867;0-2;Double bit-flip
audit_list;rtld.c;124;0.7713034152984619;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.2129781246185303;0-2;Double bit-flip
start_time;rtld.c;217;0.9353272914886475;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.24343442916870117;0-2;Double bit-flip
start_time;rtld.c;217;0.3381998538970947;0-2;Double bit-flip
mode;dl-load.c;891;0.1149444580078125;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5057110786437988;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.1875150203704834;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.5048792362213135;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0238029956817627;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4603559970855713;0-2;Double bit-flip
start_time;rtld.c;217;0.7625956535339355;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8025436401367188;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.230299711227417;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.7838969230651855;0-2;Double bit-flip
preloadlist;rtld.c;745;0.32425999641418457;0-2;Double bit-flip
version_info;rtld.c;747;0.6488866806030273;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.792011022567749;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.3682403564453125;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.9990584850311279;0-2;Double bit-flip
any_debug;rtld.c;2239;1.0810482501983643;0-2;Double bit-flip
preloadlist;rtld.c;745;1.17451810836792;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.4928717613220215;0-2;Double bit-flip
relocate_time;rtld.c;215;0.98797607421875;0-2;Double bit-flip
relocate_time;rtld.c;215;1.0366888046264648;0-2;Double bit-flip
version_info;rtld.c;747;1.1576833724975586;0-2;Double bit-flip
any_debug;rtld.c;2239;0.8054921627044678;0-2;Double bit-flip
library_path;rtld.c;743;0.8924887180328369;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.9379568099975586;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5119071006774902;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.32244396209716797;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.27382755279541016;0-2;Double bit-flip
library_path;rtld.c;743;1.1223790645599365;0-2;Double bit-flip
library_path;rtld.c;743;0.8793411254882812;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.3792612552642822;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;1.2000696659088135;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9626181125640869;0-2;Double bit-flip
library_path;rtld.c;743;0.23300862312316895;0-2;Double bit-flip
start_time;rtld.c;217;0.8986914157867432;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.65081787109375;0-2;Double bit-flip
any_debug;rtld.c;2239;1.0594804286956787;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.5997557640075684;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5288970470428467;0-2;Double bit-flip
relocate_time;rtld.c;215;0.8046274185180664;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.40782713890075684;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.2922368049621582;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.2266993522644043;0-2;Double bit-flip
library_path;rtld.c;743;0.33144640922546387;0-2;Double bit-flip
audit_list;rtld.c;124;0.8708987236022949;0-2;Double bit-flip
_dl_argc;rtld.c;82;0.5445175170898438;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8902299404144287;0-2;Double bit-flip
relocate_time;rtld.c;215;0.8251471519470215;0-2;Double bit-flip
audit_list;rtld.c;124;0.8481228351593018;0-2;Double bit-flip
library_path;rtld.c;743;0.9034991264343262;0-2;Double bit-flip
any_debug;rtld.c;2239;0.8525786399841309;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.9389121532440186;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7553691864013672;0-2;Double bit-flip
start_time;rtld.c;217;0.34583282470703125;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.6802859306335449;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.2244808673858643;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.5460658073425293;0-2;Double bit-flip
_rtld_local;rtld.c;162;0.9773573875427246;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.6885528564453125;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;1.113769292831421;0-2;Double bit-flip
preloadlist;rtld.c;745;0.30196261405944824;0-2;Double bit-flip
_dl_argv;rtld.c;86;1.1838884353637695;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.27387499809265137;0-2;Double bit-flip
_rtld_global;rtld.c;140;1.0213360786437988;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.41062355041503906;0-2;Double bit-flip
library_path;rtld.c;743;1.213099479675293;0-2;Double bit-flip
start_time;rtld.c;217;0.27164673805236816;0-2;Double bit-flip
start_time;rtld.c;217;1.0112898349761963;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.6755895614624023;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.204275369644165;0-2;Double bit-flip
_dl_rtld_libname;rtld.c;210;0.8651478290557861;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.5304675102233887;0-2;Double bit-flip
_rtld_local_ro;rtld.c;202;0.6715042591094971;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.27188897132873535;0-2;Double bit-flip
preload_file;rtld.c;1551;1.1431374549865723;0-2;Double bit-flip
preload_file;rtld.c;1551;0.5956072807312012;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.647803544998169;0-2;Double bit-flip
any_debug;rtld.c;2239;0.7086453437805176;0-2;Double bit-flip
ranges;dl-reloc.c;258;0.3911020755767822;0-2;Double bit-flip
load_time;rtld.c;216;1.0385410785675049;0-2;Double bit-flip
audit_list;rtld.c;124;0.9518048763275146;0-2;Double bit-flip
preloadlist;rtld.c;745;1.1899421215057373;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.6733760833740234;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3904898166656494;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.0097546577453613;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.7119810581207275;0-2;Double bit-flip
_rtld_local;rtld.c;162;1.0858724117279053;0-2;Double bit-flip
relocate_time;rtld.c;215;1.174597978591919;0-2;Double bit-flip
audit_list;rtld.c;124;1.0917906761169434;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.5531971454620361;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;0.31261539459228516;0-2;Double bit-flip
audit_list;rtld.c;124;1.1722948551177979;0-2;Double bit-flip
__GI__IO_file_jumps;fileops.c;1537;0.7766306400299072;0-2;Double bit-flip
_rtld_global;rtld.c;140;0.9140033721923828;0-2;Double bit-flip
ncapstr;dl-load.c;102;0.1681199073791504;0-2;Double bit-flip
any_debug;rtld.c;2239;1.1320979595184326;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8755497932434082;0-2;Double bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.180185317993164;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.4445333480834961;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4686760902404785;0-2;Double bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.38913416862487793;0-2;Double bit-flip
start_time;rtld.c;217;0.36777567863464355;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.5065135955810547;0-2;Double bit-flip
audit_list;rtld.c;124;0.3161604404449463;0-2;Double bit-flip
preloadlist;rtld.c;745;0.6247203350067139;0-2;Double bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.0995969772338867;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.01906418800354;0-2;Double bit-flip
audit_list;rtld.c;124;0.2654285430908203;0-2;Double bit-flip
rtld_total_time;rtld.c;326;0.8600497245788574;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;1.0551140308380127;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.45534658432006836;0-2;Double bit-flip
_rtld_global_ro;rtld.c;168;0.8512701988220215;0-2;Double bit-flip
load_time;rtld.c;216;0.9577827453613281;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.32999682426452637;0-2;Double bit-flip
tls_init_tp_called;rtld.c;585;0.3222026824951172;0-2;Double bit-flip
_dl_rtld_libname2;rtld.c;211;1.0257081985473633;0-2;Double bit-flip
load_time;rtld.c;216;1.1766209602355957;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.552403450012207;0-2;Double bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.9044411182403564;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.9004607200622559;0-2;Double bit-flip
__pointer_chk_guard_local;rtld.c;96;0.499556303024292;0-2;Double bit-flip
_dl_argc;rtld.c;82;1.069159746170044;0-2;Double bit-flip
preloadlist;rtld.c;745;1.213857650756836;0-2;Double bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;0.5694077014923096;0-2;Double bit-flip
start_time;rtld.c;217;1.1287128925323486;0-2;Double bit-flip
__GI__dl_argv;rtld.c;83;0.43674659729003906;0-2;Double bit-flip
user_entry;../elf/dl-sysdep.c;89;1.2757582664489746;0-2;Double bit-flip
_IO_file_jumps;fileops.c;1560;0.5700147151947021;0-2;Double bit-flip
